experiment.date,plate.id,rowi,coli,treatment,spid,conc,wllq_notes,endpoints,srcf
20190528,MW68-0811,5,1,DMSO,DMSO,0.001,Baseline MFR < 0.6377603 Hz; ,"mea,cytotox","TC_20190508_MW68-0811_13_00(000).csv;TC_20190508_MW68-0811_13_01(000).csv,20190515_Calculations_DNT Group_1-DONE.xlsx"
20190528,MW68-0811,5,2,11,EPAPLT0167C02,0.02999925,Baseline MFR < 0.6377603 Hz; ,"mea,cytotox","TC_20190508_MW68-0811_13_00(000).csv;TC_20190508_MW68-0811_13_01(000).csv,20190515_Calculations_DNT Group_1-DONE.xlsx"
20190528,MW68-0811,6,2,12,EPAPLT0167C05,0.03,Baseline MFR < 0.6377603 Hz; ,"mea,cytotox","TC_20190508_MW68-0811_13_00(000).csv;TC_20190508_MW68-0811_13_01(000).csv,20190515_Calculations_DNT Group_1-DONE.xlsx"
20190528,MW68-0811,6,3,12,EPAPLT0167C05,0.1,Baseline MFR < 0.6377603 Hz; ,"mea,cytotox","TC_20190508_MW68-0811_13_00(000).csv;TC_20190508_MW68-0811_13_01(000).csv,20190515_Calculations_DNT Group_1-DONE.xlsx"
20190528,MW68-0812,1,2,3,EPAPLT0167A06,0.03,Baseline MFR > 3.4036511 Hz; ,mea,TC_20190508_MW68-0812_13_00(000).csv;TC_20190508_MW68-0812_13_01(000).csv
20190528,MW68-0812,1,3,3,EPAPLT0167A06,0.1,Baseline MFR > 3.4036511 Hz; ,mea,TC_20190508_MW68-0812_13_00(000).csv;TC_20190508_MW68-0812_13_01(000).csv
20190528,MW68-0812,2,2,5,EPAPLT0167A01,0.03,Baseline MFR > 3.4036511 Hz; ,mea,TC_20190508_MW68-0812_13_00(000).csv;TC_20190508_MW68-0812_13_01(000).csv
20190528,MW68-0812,2,3,5,EPAPLT0167A01,0.1,Baseline MFR > 3.4036511 Hz; ,mea,TC_20190508_MW68-0812_13_00(000).csv;TC_20190508_MW68-0812_13_01(000).csv
20190528,MW68-0812,2,4,5,EPAPLT0167A01,0.3,Baseline MFR > 3.4036511 Hz; ,mea,TC_20190508_MW68-0812_13_00(000).csv;TC_20190508_MW68-0812_13_01(000).csv
20190528,MW68-0812,2,5,5,EPAPLT0167A01,1,Baseline MFR > 3.4036511 Hz; ,mea,TC_20190508_MW68-0812_13_00(000).csv;TC_20190508_MW68-0812_13_01(000).csv
20190528,MW68-0812,2,6,5,EPAPLT0167A01,3,Baseline MFR > 3.4036511 Hz; ,mea,TC_20190508_MW68-0812_13_00(000).csv;TC_20190508_MW68-0812_13_01(000).csv
20190528,MW68-0812,2,7,5,EPAPLT0167A01,10,Baseline MFR > 3.4036511 Hz; Baseline MFR > 3.4036511 Hz; rval is NA; ,mea,TC_20190508_MW68-0812_13_00(000).csv;TC_20190508_MW68-0812_13_01(000).csv
20190528,MW68-0812,3,3,8,EPAPLT0167B05,0.0984045,Baseline MFR < 0.6377603 Hz; Baseline MFR < 0.6377603 Hz; rval is NA; ,"mea,cytotox","TC_20190508_MW68-0812_13_00(000).csv;TC_20190508_MW68-0812_13_01(000).csv,20190515_Calculations_DNT Group_1-DONE.xlsx"
20190528,MW68-0812,3,5,8,EPAPLT0167B05,"0.984045,0.984045",Baseline MFR < 0.6377603 Hz; ,"mea,cytotox","TC_20190508_MW68-0812_13_00(000).csv;TC_20190508_MW68-0812_13_01(000).csv,20190515_Calculations_DNT Group_1-DONE.xlsx"
20190528,MW68-0812,4,3,9,EPAPLT0167F02,0.1,Baseline MFR < 0.6377603 Hz; Baseline MFR < 0.6377603 Hz; rval is NA; ,"mea,cytotox","TC_20190508_MW68-0812_13_00(000).csv;TC_20190508_MW68-0812_13_01(000).csv,20190515_Calculations_DNT Group_1-DONE.xlsx"
20190528,MW68-0812,4,4,9,EPAPLT0167F02,0.3,Baseline MFR < 0.6377603 Hz; Baseline MFR < 0.6377603 Hz; rval is NA; ,"mea,cytotox","TC_20190508_MW68-0812_13_00(000).csv;TC_20190508_MW68-0812_13_01(000).csv,20190515_Calculations_DNT Group_1-DONE.xlsx"
20190528,MW68-0812,4,5,9,EPAPLT0167F02,1,Baseline MFR < 0.6377603 Hz; ,"mea,cytotox","TC_20190508_MW68-0812_13_00(000).csv;TC_20190508_MW68-0812_13_01(000).csv,20190515_Calculations_DNT Group_1-DONE.xlsx"
20190528,MW68-0812,4,6,9,EPAPLT0167F02,3,Baseline MFR < 0.6377603 Hz; ,"mea,cytotox","TC_20190508_MW68-0812_13_00(000).csv;TC_20190508_MW68-0812_13_01(000).csv,20190515_Calculations_DNT Group_1-DONE.xlsx"
20190528,MW68-0812,4,7,9,EPAPLT0167F02,10,Baseline MFR < 0.6377603 Hz; Baseline MFR < 0.6377603 Hz; rval is NA; ,"mea,cytotox","TC_20190508_MW68-0812_13_00(000).csv;TC_20190508_MW68-0812_13_01(000).csv,20190515_Calculations_DNT Group_1-DONE.xlsx"
20190528,MW68-0812,5,3,11,EPAPLT0167C02,0.0999975,Baseline MFR > 3.4036511 Hz; ,mea,TC_20190508_MW68-0812_13_00(000).csv;TC_20190508_MW68-0812_13_01(000).csv
20190528,MW68-0812,5,6,11,EPAPLT0167C02,2.999925,Baseline MFR > 3.4036511 Hz; Baseline MFR > 3.4036511 Hz; rval is NA; ,mea,TC_20190508_MW68-0812_13_00(000).csv;TC_20190508_MW68-0812_13_01(000).csv
20190528,MW68-0812,6,2,12,EPAPLT0167C05,0.03,Baseline MFR > 3.4036511 Hz; ,mea,TC_20190508_MW68-0812_13_00(000).csv;TC_20190508_MW68-0812_13_01(000).csv
20190528,MW68-0812,6,7,12,EPAPLT0167C05,10,Baseline MFR > 3.4036511 Hz; ,mea,TC_20190508_MW68-0812_13_00(000).csv;TC_20190508_MW68-0812_13_01(000).csv
20190530,MW68-0807,1,1,DMSO,DMSO,0.001,Baseline MFR > 3.4036511 Hz; ,mea,TC_20190515_MW68-0807_15_00(000).csv;TC_20190515_MW68-0807_15_01(000).csv
20190530,MW68-0807,1,2,17,EPAPLT0167A11,0.03,Baseline MFR > 3.4036511 Hz; ,mea,TC_20190515_MW68-0807_15_00(000).csv;TC_20190515_MW68-0807_15_01(000).csv
20190530,MW68-0807,1,5,17,EPAPLT0167A11,1,Baseline MFR > 3.4036511 Hz; ,mea,TC_20190515_MW68-0807_15_00(000).csv;TC_20190515_MW68-0807_15_01(000).csv
20190530,MW68-0807,1,8,17,EPAPLT0167A11,30,Baseline MFR > 3.4036511 Hz; Baseline MFR > 3.4036511 Hz; rval is NA; ,mea,TC_20190515_MW68-0807_15_00(000).csv;TC_20190515_MW68-0807_15_01(000).csv
20190530,MW68-0807,2,5,18,EPAPLT0167D05,1.05,Baseline MFR > 3.4036511 Hz; ,mea,TC_20190515_MW68-0807_15_00(000).csv;TC_20190515_MW68-0807_15_01(000).csv
20190530,MW68-0807,2,6,18,EPAPLT0167D05,3.16,Baseline MFR > 3.4036511 Hz; ,mea,TC_20190515_MW68-0807_15_00(000).csv;TC_20190515_MW68-0807_15_01(000).csv
20190530,MW68-0807,2,7,18,EPAPLT0167D05,10.5,Baseline MFR > 3.4036511 Hz; ,mea,TC_20190515_MW68-0807_15_00(000).csv;TC_20190515_MW68-0807_15_01(000).csv
20190530,MW68-0807,3,3,19,EPAPLT0167A09,0.1,Baseline MFR < 0.6377603 Hz; Baseline MFR < 0.6377603 Hz; rval is NA; ,"mea,cytotox","TC_20190515_MW68-0807_15_00(000).csv;TC_20190515_MW68-0807_15_01(000).csv,20190515_Calculations_DNT Group_2.xlsx"
20190530,MW68-0807,3,4,19,EPAPLT0167A09,0.3,Baseline # of AE < 10; Baseline MFR < 0.6377603 Hz; Baseline # of AE < 10; Baseline MFR < 0.6377603 Hz; rval is NA; ,"mea,cytotox","TC_20190515_MW68-0807_15_00(000).csv;TC_20190515_MW68-0807_15_01(000).csv,20190515_Calculations_DNT Group_2.xlsx"
20190530,MW68-0807,3,5,19,EPAPLT0167A09,1,Baseline MFR < 0.6377603 Hz; ,"mea,cytotox","TC_20190515_MW68-0807_15_00(000).csv;TC_20190515_MW68-0807_15_01(000).csv,20190515_Calculations_DNT Group_2.xlsx"
20190530,MW68-0807,3,6,19,EPAPLT0167A09,3,Baseline # of AE < 10; Baseline MFR < 0.6377603 Hz; rval is NA; Contamination; Baseline # of AE < 10; Baseline MFR < 0.6377603 Hz; Contamination; ,"mea,cytotox","TC_20190515_MW68-0807_15_00(000).csv;TC_20190515_MW68-0807_15_01(000).csv,20190515_Calculations_DNT Group_2.xlsx"
20190530,MW68-0807,3,7,19,EPAPLT0167A09,10,Baseline MFR < 0.6377603 Hz; Baseline MFR < 0.6377603 Hz; rval is NA; ,"mea,cytotox","TC_20190515_MW68-0807_15_00(000).csv;TC_20190515_MW68-0807_15_01(000).csv,20190515_Calculations_DNT Group_2.xlsx"
20190530,MW68-0807,4,3,20,EPAPLT0167B11,0.1,Baseline MFR < 0.6377603 Hz; ,"mea,cytotox","TC_20190515_MW68-0807_15_00(000).csv;TC_20190515_MW68-0807_15_01(000).csv,20190515_Calculations_DNT Group_2.xlsx"
20190530,MW68-0807,4,4,20,EPAPLT0167B11,0.3,Baseline # of AE < 10; Baseline MFR < 0.6377603 Hz; ,"mea,cytotox","TC_20190515_MW68-0807_15_00(000).csv;TC_20190515_MW68-0807_15_01(000).csv,20190515_Calculations_DNT Group_2.xlsx"
20190530,MW68-0807,4,5,20,EPAPLT0167B11,1,Baseline # of AE < 10; Baseline MFR < 0.6377603 Hz; Baseline # of AE < 10; Baseline MFR < 0.6377603 Hz; rval is NA; ,"mea,cytotox","TC_20190515_MW68-0807_15_00(000).csv;TC_20190515_MW68-0807_15_01(000).csv,20190515_Calculations_DNT Group_2.xlsx"
20190530,MW68-0807,4,6,20,EPAPLT0167B11,3,Baseline MFR < 0.6377603 Hz; Baseline MFR < 0.6377603 Hz; rval is NA; ,"mea,cytotox","TC_20190515_MW68-0807_15_00(000).csv;TC_20190515_MW68-0807_15_01(000).csv,20190515_Calculations_DNT Group_2.xlsx"
20190530,MW68-0807,4,7,20,EPAPLT0167B11,10,Baseline MFR < 0.6377603 Hz; Baseline MFR < 0.6377603 Hz; rval is NA; ,"mea,cytotox","TC_20190515_MW68-0807_15_00(000).csv;TC_20190515_MW68-0807_15_01(000).csv,20190515_Calculations_DNT Group_2.xlsx"
20190530,MW68-0807,5,6,24,EPAPLT0167C07,3,Baseline MFR > 3.4036511 Hz; ,mea,TC_20190515_MW68-0807_15_00(000).csv;TC_20190515_MW68-0807_15_01(000).csv
20190530,MW68-0807,5,7,24,EPAPLT0167C07,10,Baseline MFR > 3.4036511 Hz; Baseline MFR > 3.4036511 Hz; rval is NA; ,mea,TC_20190515_MW68-0807_15_00(000).csv;TC_20190515_MW68-0807_15_01(000).csv
20190530,MW68-0807,6,1,Media,Media,NA,Baseline # of AE < 10; Baseline MFR < 0.6377603 Hz; rval is NA; Contamination; Baseline # of AE < 10; Baseline MFR < 0.6377603 Hz; Contamination; ,"mea,cytotox","TC_20190515_MW68-0807_15_00(000).csv;TC_20190515_MW68-0807_15_01(000).csv,20190515_Calculations_DNT Group_2.xlsx"
20190530,MW68-0807,6,3,27,EPAPLT0167F10,0.1,Baseline MFR > 3.4036511 Hz; ,mea,TC_20190515_MW68-0807_15_00(000).csv;TC_20190515_MW68-0807_15_01(000).csv
20190530,MW68-0807,6,4,27,EPAPLT0167F10,0.3,Baseline MFR > 3.4036511 Hz; ,mea,TC_20190515_MW68-0807_15_00(000).csv;TC_20190515_MW68-0807_15_01(000).csv
20190530,MW68-0807,6,6,27,EPAPLT0167F10,3,Baseline MFR > 3.4036511 Hz; ,mea,TC_20190515_MW68-0807_15_00(000).csv;TC_20190515_MW68-0807_15_01(000).csv
20190530,MW68-0807,6,7,27,EPAPLT0167F10,10,Baseline MFR > 3.4036511 Hz; Baseline MFR > 3.4036511 Hz; rval is NA; ,mea,TC_20190515_MW68-0807_15_00(000).csv;TC_20190515_MW68-0807_15_01(000).csv
20190530,MW68-0809,1,1,DMSO,DMSO,0.001,Baseline MFR > 3.4036511 Hz; ,mea,TC_20190515_MW68-0809_15_00(000).csv;TC_20190515_MW68-0809_15_01(000).csv
20190530,MW68-0809,1,3,19,EPAPLT0167A09,0.1,Baseline MFR > 3.4036511 Hz; ,mea,TC_20190515_MW68-0809_15_00(000).csv;TC_20190515_MW68-0809_15_01(000).csv
20190530,MW68-0809,1,6,19,EPAPLT0167A09,3,Baseline MFR > 3.4036511 Hz; ,mea,TC_20190515_MW68-0809_15_00(000).csv;TC_20190515_MW68-0809_15_01(000).csv
20190530,MW68-0809,2,5,17,EPAPLT0167A11,1,Baseline MFR > 3.4036511 Hz; ,mea,TC_20190515_MW68-0809_15_00(000).csv;TC_20190515_MW68-0809_15_01(000).csv
20190530,MW68-0809,3,4,18,EPAPLT0167D05,0.316,Baseline MFR < 0.6377603 Hz; ,"mea,cytotox","TC_20190515_MW68-0809_15_00(000).csv;TC_20190515_MW68-0809_15_01(000).csv,20190515_Calculations_DNT Group_2.xlsx"
20190530,MW68-0809,3,5,18,EPAPLT0167D05,1.05,Baseline MFR < 0.6377603 Hz; ,"mea,cytotox","TC_20190515_MW68-0809_15_00(000).csv;TC_20190515_MW68-0809_15_01(000).csv,20190515_Calculations_DNT Group_2.xlsx"
20190530,MW68-0809,3,6,18,EPAPLT0167D05,3.16,Baseline MFR < 0.6377603 Hz; Baseline MFR < 0.6377603 Hz; rval is NA; ,"mea,cytotox","TC_20190515_MW68-0809_15_00(000).csv;TC_20190515_MW68-0809_15_01(000).csv,20190515_Calculations_DNT Group_2.xlsx"
20190530,MW68-0809,4,3,27,EPAPLT0167F10,0.1,Baseline MFR < 0.6377603 Hz; ,"mea,cytotox","TC_20190515_MW68-0809_15_00(000).csv;TC_20190515_MW68-0809_15_01(000).csv,20190515_Calculations_DNT Group_2.xlsx"
20190530,MW68-0809,4,4,27,EPAPLT0167F10,0.3,Baseline MFR < 0.6377603 Hz; Baseline MFR < 0.6377603 Hz; rval is NA; ,"mea,cytotox","TC_20190515_MW68-0809_15_00(000).csv;TC_20190515_MW68-0809_15_01(000).csv,20190515_Calculations_DNT Group_2.xlsx"
20190530,MW68-0809,4,5,27,EPAPLT0167F10,1,Baseline MFR < 0.6377603 Hz; Baseline MFR < 0.6377603 Hz; rval is Inf; ,"mea,cytotox","TC_20190515_MW68-0809_15_00(000).csv;TC_20190515_MW68-0809_15_01(000).csv,20190515_Calculations_DNT Group_2.xlsx"
20190530,MW68-0809,4,6,27,EPAPLT0167F10,3,Baseline # of AE < 10; Baseline MFR < 0.6377603 Hz; Baseline # of AE < 10; Baseline MFR < 0.6377603 Hz; rval is NA; Baseline # of AE < 10; Baseline MFR < 0.6377603 Hz; rval is Inf; ,"mea,cytotox","TC_20190515_MW68-0809_15_00(000).csv;TC_20190515_MW68-0809_15_01(000).csv,20190515_Calculations_DNT Group_2.xlsx"
20190530,MW68-0809,4,7,27,EPAPLT0167F10,10,Baseline # of AE < 10; Baseline MFR < 0.6377603 Hz; rval is NA; Contamination; Baseline # of AE < 10; Baseline MFR < 0.6377603 Hz; Contamination; ,"mea,cytotox","TC_20190515_MW68-0809_15_00(000).csv;TC_20190515_MW68-0809_15_01(000).csv,20190515_Calculations_DNT Group_2.xlsx"
20190530,MW68-0809,5,1,Media,Media,NA,Baseline # of AE < 10; Baseline MFR < 0.6377603 Hz; rval is NA; Contamination; Baseline # of AE < 10; Baseline MFR < 0.6377603 Hz; Contamination; ,"mea,cytotox","TC_20190515_MW68-0809_15_00(000).csv;TC_20190515_MW68-0809_15_01(000).csv,20190515_Calculations_DNT Group_2.xlsx"
20190530,MW68-0809,6,3,24,EPAPLT0167C07,0.1,Baseline MFR > 3.4036511 Hz; ,mea,TC_20190515_MW68-0809_15_00(000).csv;TC_20190515_MW68-0809_15_01(000).csv
20190530,MW68-0809,6,4,24,EPAPLT0167C07,0.3,Baseline MFR > 3.4036511 Hz; ,mea,TC_20190515_MW68-0809_15_00(000).csv;TC_20190515_MW68-0809_15_01(000).csv
20190530,MW68-0810,1,3,18,EPAPLT0167D05,0.105,Baseline MFR > 3.4036511 Hz; ,mea,TC_20190515_MW68-0810_15_00(000).csv;TC_20190515_MW68-0810_15_01(000).csv
20190530,MW68-0810,1,4,18,EPAPLT0167D05,0.316,Baseline MFR > 3.4036511 Hz; ,mea,TC_20190515_MW68-0810_15_00(000).csv;TC_20190515_MW68-0810_15_01(000).csv
20190530,MW68-0810,1,5,18,EPAPLT0167D05,1.05,Baseline MFR > 3.4036511 Hz; ,mea,TC_20190515_MW68-0810_15_00(000).csv;TC_20190515_MW68-0810_15_01(000).csv
20190530,MW68-0810,2,2,19,EPAPLT0167A09,0.03,Baseline MFR > 3.4036511 Hz; ,mea,TC_20190515_MW68-0810_15_00(000).csv;TC_20190515_MW68-0810_15_01(000).csv
20190530,MW68-0810,2,3,19,EPAPLT0167A09,0.1,Baseline MFR > 3.4036511 Hz; ,mea,TC_20190515_MW68-0810_15_00(000).csv;TC_20190515_MW68-0810_15_01(000).csv
20190530,MW68-0810,2,5,19,EPAPLT0167A09,1,Baseline # of AE < 10; Baseline MFR < 0.6377603 Hz; rval is NA; Contamination; Baseline # of AE < 10; Baseline MFR < 0.6377603 Hz; Contamination; ,"mea,cytotox","TC_20190515_MW68-0810_15_00(000).csv;TC_20190515_MW68-0810_15_01(000).csv,20190515_Calculations_DNT Group_2.xlsx"
20190530,MW68-0810,2,8,19,EPAPLT0167A09,30,Baseline MFR > 3.4036511 Hz; Baseline MFR > 3.4036511 Hz; rval is NA; ,mea,TC_20190515_MW68-0810_15_00(000).csv;TC_20190515_MW68-0810_15_01(000).csv
20190530,MW68-0810,3,5,17,EPAPLT0167A11,1,Baseline MFR < 0.6377603 Hz; ,"mea,cytotox","TC_20190515_MW68-0810_15_00(000).csv;TC_20190515_MW68-0810_15_01(000).csv,20190515_Calculations_DNT Group_2.xlsx"
20190530,MW68-0810,3,6,17,EPAPLT0167A11,3,Baseline MFR < 0.6377603 Hz; Baseline MFR < 0.6377603 Hz; rval is NA; Baseline MFR < 0.6377603 Hz; rval is Inf; ,"mea,cytotox","TC_20190515_MW68-0810_15_00(000).csv;TC_20190515_MW68-0810_15_01(000).csv,20190515_Calculations_DNT Group_2.xlsx"
20190530,MW68-0810,4,4,24,EPAPLT0167C07,0.3,Baseline MFR < 0.6377603 Hz; Baseline MFR < 0.6377603 Hz; rval is Inf; ,"mea,cytotox","TC_20190515_MW68-0810_15_00(000).csv;TC_20190515_MW68-0810_15_01(000).csv,20190515_Calculations_DNT Group_2.xlsx"
20190530,MW68-0810,4,5,24,EPAPLT0167C07,1,Baseline MFR < 0.6377603 Hz; Baseline MFR < 0.6377603 Hz; rval is Inf; ,"mea,cytotox","TC_20190515_MW68-0810_15_00(000).csv;TC_20190515_MW68-0810_15_01(000).csv,20190515_Calculations_DNT Group_2.xlsx"
20190530,MW68-0810,4,6,24,EPAPLT0167C07,3,Baseline MFR < 0.6377603 Hz; ,"mea,cytotox","TC_20190515_MW68-0810_15_00(000).csv;TC_20190515_MW68-0810_15_01(000).csv,20190515_Calculations_DNT Group_2.xlsx"
20190530,MW68-0810,4,7,24,EPAPLT0167C07,10,Baseline MFR < 0.6377603 Hz; Baseline MFR < 0.6377603 Hz; rval is NA; ,"mea,cytotox","TC_20190515_MW68-0810_15_00(000).csv;TC_20190515_MW68-0810_15_01(000).csv,20190515_Calculations_DNT Group_2.xlsx"
20190530,MW68-0810,5,1,PICRO,Picrotoxin,25,Baseline MFR > 3.4036511 Hz; ,mea,TC_20190515_MW68-0810_15_00(000).csv;TC_20190515_MW68-0810_15_01(000).csv
20190530,MW68-0810,5,2,27,EPAPLT0167F10,0.03,Baseline MFR > 3.4036511 Hz; ,mea,TC_20190515_MW68-0810_15_00(000).csv;TC_20190515_MW68-0810_15_01(000).csv
20190530,MW68-0810,5,3,27,EPAPLT0167F10,0.1,Baseline MFR > 3.4036511 Hz; ,mea,TC_20190515_MW68-0810_15_00(000).csv;TC_20190515_MW68-0810_15_01(000).csv
20190530,MW68-0810,5,8,27,EPAPLT0167F10,30,Baseline MFR > 3.4036511 Hz; Baseline MFR > 3.4036511 Hz; rval is NA; ,mea,TC_20190515_MW68-0810_15_00(000).csv;TC_20190515_MW68-0810_15_01(000).csv
20190530,MW68-0810,6,1,Media,Media,NA,Baseline MFR > 3.4036511 Hz; ,mea,TC_20190515_MW68-0810_15_00(000).csv;TC_20190515_MW68-0810_15_01(000).csv
20190530,MW68-0810,6,2,20,EPAPLT0167B11,0.03,Baseline MFR > 3.4036511 Hz; ,mea,TC_20190515_MW68-0810_15_00(000).csv;TC_20190515_MW68-0810_15_01(000).csv
20190530,MW68-0810,6,3,20,EPAPLT0167B11,0.1,Baseline MFR > 3.4036511 Hz; ,mea,TC_20190515_MW68-0810_15_00(000).csv;TC_20190515_MW68-0810_15_01(000).csv
20190530,MW68-0810,6,4,20,EPAPLT0167B11,0.3,Baseline MFR > 3.4036511 Hz; ,mea,TC_20190515_MW68-0810_15_00(000).csv;TC_20190515_MW68-0810_15_01(000).csv
20190530,MW68-0810,6,5,20,EPAPLT0167B11,1,Baseline MFR > 3.4036511 Hz; ,mea,TC_20190515_MW68-0810_15_00(000).csv;TC_20190515_MW68-0810_15_01(000).csv
20190530,MW68-0810,6,6,20,EPAPLT0167B11,3,Baseline MFR > 3.4036511 Hz; ,mea,TC_20190515_MW68-0810_15_00(000).csv;TC_20190515_MW68-0810_15_01(000).csv
20190530,MW68-0810,6,7,20,EPAPLT0167B11,10,Baseline MFR > 3.4036511 Hz; ,mea,TC_20190515_MW68-0810_15_00(000).csv;TC_20190515_MW68-0810_15_01(000).csv
20190611,MW68-0819,1,2,28,EPAPLT0167D07,0.03003525,Baseline MFR > 3.4036511 Hz; ,mea,TC_20190529_MW68-0819_13_00(000)(000).csv;TC_20190529_MW68-0819_13_01(000)(000).csv
20190611,MW68-0819,1,3,28,EPAPLT0167D07,0.1001175,Baseline MFR > 3.4036511 Hz; ,mea,TC_20190529_MW68-0819_13_00(000)(000).csv;TC_20190529_MW68-0819_13_01(000)(000).csv
20190611,MW68-0819,1,7,28,EPAPLT0167D07,10.01175,Baseline MFR > 3.4036511 Hz; ,mea,TC_20190529_MW68-0819_13_00(000)(000).csv;TC_20190529_MW68-0819_13_01(000)(000).csv
20190611,MW68-0819,2,1,DMSO,DMSO,0.001,Baseline MFR > 3.4036511 Hz; ,mea,TC_20190529_MW68-0819_13_00(000)(000).csv;TC_20190529_MW68-0819_13_01(000)(000).csv
20190611,MW68-0819,5,5,42,EPAPLT0167G10,1.00002,Baseline MFR > 3.4036511 Hz; ,mea,TC_20190529_MW68-0819_13_00(000)(000).csv;TC_20190529_MW68-0819_13_01(000)(000).csv
20190611,MW68-0819,6,2,45,EPAPLT0167B09,0.03000105,Baseline MFR > 3.4036511 Hz; ,mea,TC_20190529_MW68-0819_13_00(000)(000).csv;TC_20190529_MW68-0819_13_01(000)(000).csv
20190611,MW68-0819,6,4,45,EPAPLT0167B09,0.3000105,Baseline MFR > 3.4036511 Hz; ,mea,TC_20190529_MW68-0819_13_00(000)(000).csv;TC_20190529_MW68-0819_13_01(000)(000).csv
20190611,MW68-0819,6,5,45,EPAPLT0167B09,1.000035,Baseline MFR > 3.4036511 Hz; ,mea,TC_20190529_MW68-0819_13_00(000)(000).csv;TC_20190529_MW68-0819_13_01(000)(000).csv
20190611,MW68-0820,1,5,38,EPAPLT0167C04,1.000075,Baseline MFR > 3.4036511 Hz; ,mea,TC_20190529_MW68-0820_13_00(000)(000).csv;TC_20190529_MW68-0820_13_01(000)(000).csv
20190611,MW68-0820,1,6,38,EPAPLT0167C04,3.000225,Baseline MFR > 3.4036511 Hz; ,mea,TC_20190529_MW68-0820_13_00(000)(000).csv;TC_20190529_MW68-0820_13_01(000)(000).csv
20190611,MW68-0820,6,2,42,EPAPLT0167G10,0.0300006,Baseline MFR < 0.6377603 Hz; ,"mea,cytotox","TC_20190529_MW68-0820_13_00(000)(000).csv;TC_20190529_MW68-0820_13_01(000)(000).csv,20190529_Calculations_DNT Group_3a.xlsx"
20190611,MW68-0820,6,6,42,EPAPLT0167G10,3.00006,Baseline MFR > 3.4036511 Hz; ,mea,TC_20190529_MW68-0820_13_00(000)(000).csv;TC_20190529_MW68-0820_13_01(000)(000).csv
