experiment.date,plate.id,rowi,coli,treatment,spid,conc,wllq_notes,endpoints,srcf
20190326,MW1236-17,3,3,A03,EPAPLT0154A03,0.1,Baseline MFR < 0.6377603 Hz; ,"mea,cytotox","TC_20190313_MW1236-17_13_00(000).csv;TC_20190313_MW1236-17_13_01(000).csv,20190313_Calculations_Group_1_checked.xlsx"
20190326,MW1236-17,3,4,A03,EPAPLT0154A03,0.3,Baseline MFR < 0.6377603 Hz; Baseline MFR < 0.6377603 Hz; rval is NA; ,"mea,cytotox","TC_20190313_MW1236-17_13_00(000).csv;TC_20190313_MW1236-17_13_01(000).csv,20190313_Calculations_Group_1_checked.xlsx"
20190326,MW1236-17,3,6,A03,EPAPLT0154A03,3,Baseline MFR < 0.6377603 Hz; ,"mea,cytotox","TC_20190313_MW1236-17_13_00(000).csv;TC_20190313_MW1236-17_13_01(000).csv,20190313_Calculations_Group_1_checked.xlsx"
20190326,MW1236-17,3,7,A03,EPAPLT0154A03,10,Baseline MFR < 0.6377603 Hz; ,"mea,cytotox","TC_20190313_MW1236-17_13_00(000).csv;TC_20190313_MW1236-17_13_01(000).csv,20190313_Calculations_Group_1_checked.xlsx"
20190326,MW1236-17,4,3,A04,EPAPLT0154A04,0.1,Baseline MFR < 0.6377603 Hz; ,"mea,cytotox","TC_20190313_MW1236-17_13_00(000).csv;TC_20190313_MW1236-17_13_01(000).csv,20190313_Calculations_Group_1_checked.xlsx"
20190326,MW1236-17,4,4,A04,EPAPLT0154A04,0.3,Baseline MFR < 0.6377603 Hz; ,"mea,cytotox","TC_20190313_MW1236-17_13_00(000).csv;TC_20190313_MW1236-17_13_01(000).csv,20190313_Calculations_Group_1_checked.xlsx"
20190326,MW1236-17,4,5,A04,EPAPLT0154A04,1,Baseline MFR < 0.6377603 Hz; ,"mea,cytotox","TC_20190313_MW1236-17_13_00(000).csv;TC_20190313_MW1236-17_13_01(000).csv,20190313_Calculations_Group_1_checked.xlsx"
20190326,MW1236-17,4,6,A04,EPAPLT0154A04,3,Baseline MFR < 0.6377603 Hz; ,"mea,cytotox","TC_20190313_MW1236-17_13_00(000).csv;TC_20190313_MW1236-17_13_01(000).csv,20190313_Calculations_Group_1_checked.xlsx"
20190326,MW1236-17,4,7,A04,EPAPLT0154A04,10,Baseline MFR < 0.6377603 Hz; ,"mea,cytotox","TC_20190313_MW1236-17_13_00(000).csv;TC_20190313_MW1236-17_13_01(000).csv,20190313_Calculations_Group_1_checked.xlsx"
20190326,MW1236-18,3,3,A03,EPAPLT0154A03,0.1,Baseline MFR < 0.6377603 Hz; ,"mea,cytotox","TC_20190313_MW1236-18_13_00(000).csv;TC_20190313_MW1236-18_13_01(000).csv,20190313_Calculations_Group_1_checked.xlsx"
20190326,MW1236-18,3,4,A03,EPAPLT0154A03,0.3,Baseline MFR < 0.6377603 Hz; ,"mea,cytotox","TC_20190313_MW1236-18_13_00(000).csv;TC_20190313_MW1236-18_13_01(000).csv,20190313_Calculations_Group_1_checked.xlsx"
20190326,MW1236-18,3,5,A03,EPAPLT0154A03,1,Baseline MFR < 0.6377603 Hz; Baseline MFR < 0.6377603 Hz; rval is NA; ,"mea,cytotox","TC_20190313_MW1236-18_13_00(000).csv;TC_20190313_MW1236-18_13_01(000).csv,20190313_Calculations_Group_1_checked.xlsx"
20190326,MW1236-18,3,6,A03,EPAPLT0154A03,3,Baseline MFR < 0.6377603 Hz; ,"mea,cytotox","TC_20190313_MW1236-18_13_00(000).csv;TC_20190313_MW1236-18_13_01(000).csv,20190313_Calculations_Group_1_checked.xlsx"
20190326,MW1236-18,3,7,A03,EPAPLT0154A03,10,Baseline MFR < 0.6377603 Hz; ,"mea,cytotox","TC_20190313_MW1236-18_13_00(000).csv;TC_20190313_MW1236-18_13_01(000).csv,20190313_Calculations_Group_1_checked.xlsx"
20190326,MW1236-18,4,2,A04,EPAPLT0154A04,0.03,Baseline MFR < 0.6377603 Hz; ,"mea,cytotox","TC_20190313_MW1236-18_13_00(000).csv;TC_20190313_MW1236-18_13_01(000).csv,20190313_Calculations_Group_1_checked.xlsx"
20190326,MW1236-18,4,3,A04,EPAPLT0154A04,0.1,Baseline MFR < 0.6377603 Hz; ,"mea,cytotox","TC_20190313_MW1236-18_13_00(000).csv;TC_20190313_MW1236-18_13_01(000).csv,20190313_Calculations_Group_1_checked.xlsx"
20190326,MW1236-18,4,4,A04,EPAPLT0154A04,0.3,Baseline MFR < 0.6377603 Hz; ,"mea,cytotox","TC_20190313_MW1236-18_13_00(000).csv;TC_20190313_MW1236-18_13_01(000).csv,20190313_Calculations_Group_1_checked.xlsx"
20190326,MW1236-18,4,5,A04,EPAPLT0154A04,1,Baseline MFR < 0.6377603 Hz; ,"mea,cytotox","TC_20190313_MW1236-18_13_00(000).csv;TC_20190313_MW1236-18_13_01(000).csv,20190313_Calculations_Group_1_checked.xlsx"
20190326,MW1236-18,4,6,A04,EPAPLT0154A04,3,Baseline MFR < 0.6377603 Hz; ,"mea,cytotox","TC_20190313_MW1236-18_13_00(000).csv;TC_20190313_MW1236-18_13_01(000).csv,20190313_Calculations_Group_1_checked.xlsx"
20190326,MW1236-18,4,7,A04,EPAPLT0154A04,10,Baseline MFR < 0.6377603 Hz; ,"mea,cytotox","TC_20190313_MW1236-18_13_00(000).csv;TC_20190313_MW1236-18_13_01(000).csv,20190313_Calculations_Group_1_checked.xlsx"
20190326,MW1236-18,6,6,A06,EPAPLT0154A06,3,Baseline MFR < 0.6377603 Hz; ,"mea,cytotox","TC_20190313_MW1236-18_13_00(000).csv;TC_20190313_MW1236-18_13_01(000).csv,20190313_Calculations_Group_1_checked.xlsx"
20190328,MW1236-19,1,1,Media,Media,NA,Baseline MFR > 3.4036511 Hz; ,mea,TC_20190313_MW1236-19_15_00(000).csv;TC_20190313_MW1236-19_15_01(000).csv
20190328,MW1236-19,2,3,A08,EPAPLT0154A08,0.1,Baseline MFR > 3.4036511 Hz; ,mea,TC_20190313_MW1236-19_15_00(000).csv;TC_20190313_MW1236-19_15_01(000).csv
20190328,MW1236-19,2,5,A08,EPAPLT0154A08,1,Baseline MFR > 3.4036511 Hz; ,mea,TC_20190313_MW1236-19_15_00(000).csv;TC_20190313_MW1236-19_15_01(000).csv
20190328,MW1236-19,2,7,A08,EPAPLT0154A08,10,Baseline # of AE < 10; ,"mea,cytotox","TC_20190313_MW1236-19_15_00(000).csv;TC_20190313_MW1236-19_15_01(000).csv,20190313_Calculations_Group_2_checked.xlsx"
20190328,MW1236-19,3,5,A09,EPAPLT0154A09,1,Baseline MFR < 0.6377603 Hz; ,"mea,cytotox","TC_20190313_MW1236-19_15_00(000).csv;TC_20190313_MW1236-19_15_01(000).csv,20190313_Calculations_Group_2_checked.xlsx"
20190328,MW1236-19,3,6,A09,EPAPLT0154A09,3,Baseline MFR < 0.6377603 Hz; ,"mea,cytotox","TC_20190313_MW1236-19_15_00(000).csv;TC_20190313_MW1236-19_15_01(000).csv,20190313_Calculations_Group_2_checked.xlsx"
20190328,MW1236-19,3,7,A09,EPAPLT0154A09,10,Baseline MFR < 0.6377603 Hz; ,"mea,cytotox","TC_20190313_MW1236-19_15_00(000).csv;TC_20190313_MW1236-19_15_01(000).csv,20190313_Calculations_Group_2_checked.xlsx"
20190328,MW1236-19,4,3,A10,EPAPLT0154A10,0.1,Baseline MFR < 0.6377603 Hz; ,"mea,cytotox","TC_20190313_MW1236-19_15_00(000).csv;TC_20190313_MW1236-19_15_01(000).csv,20190313_Calculations_Group_2_checked.xlsx"
20190328,MW1236-19,4,4,A10,EPAPLT0154A10,0.3,Baseline MFR < 0.6377603 Hz; ,"mea,cytotox","TC_20190313_MW1236-19_15_00(000).csv;TC_20190313_MW1236-19_15_01(000).csv,20190313_Calculations_Group_2_checked.xlsx"
20190328,MW1236-19,4,5,A10,EPAPLT0154A10,1,Baseline # of AE < 10; Baseline MFR < 0.6377603 Hz; ,"mea,cytotox","TC_20190313_MW1236-19_15_00(000).csv;TC_20190313_MW1236-19_15_01(000).csv,20190313_Calculations_Group_2_checked.xlsx"
20190328,MW1236-19,4,6,A10,EPAPLT0154A10,3,Baseline # of AE < 10; Baseline MFR < 0.6377603 Hz; ,"mea,cytotox","TC_20190313_MW1236-19_15_00(000).csv;TC_20190313_MW1236-19_15_01(000).csv,20190313_Calculations_Group_2_checked.xlsx"
20190328,MW1236-19,4,7,A10,EPAPLT0154A10,10,Baseline MFR < 0.6377603 Hz; ,"mea,cytotox","TC_20190313_MW1236-19_15_00(000).csv;TC_20190313_MW1236-19_15_01(000).csv,20190313_Calculations_Group_2_checked.xlsx"
20190328,MW1236-19,5,3,A11,EPAPLT0154A11,0.1,Baseline # of AE < 10; ,"mea,cytotox","TC_20190313_MW1236-19_15_00(000).csv;TC_20190313_MW1236-19_15_01(000).csv,20190313_Calculations_Group_2_checked.xlsx"
20190328,MW1236-19,5,4,A11,EPAPLT0154A11,0.3,Baseline MFR < 0.6377603 Hz; ,"mea,cytotox","TC_20190313_MW1236-19_15_00(000).csv;TC_20190313_MW1236-19_15_01(000).csv,20190313_Calculations_Group_2_checked.xlsx"
20190328,MW1236-19,5,5,A11,EPAPLT0154A11,1,Baseline # of AE < 10; ,"mea,cytotox","TC_20190313_MW1236-19_15_00(000).csv;TC_20190313_MW1236-19_15_01(000).csv,20190313_Calculations_Group_2_checked.xlsx"
20190328,MW1236-19,5,8,A11,EPAPLT0154A11,30,Baseline # of AE < 10; Baseline MFR < 0.6377603 Hz; ,"mea,cytotox","TC_20190313_MW1236-19_15_00(000).csv;TC_20190313_MW1236-19_15_01(000).csv,20190313_Calculations_Group_2_checked.xlsx"
20190328,MW1236-19,6,2,B01,EPAPLT0154B01,0.03,Baseline # of AE < 10; ,"mea,cytotox","TC_20190313_MW1236-19_15_00(000).csv;TC_20190313_MW1236-19_15_01(000).csv,20190313_Calculations_Group_2_checked.xlsx"
20190328,MW1236-19,6,7,B01,EPAPLT0154B01,10,Baseline MFR < 0.6377603 Hz; ,"mea,cytotox","TC_20190313_MW1236-19_15_00(000).csv;TC_20190313_MW1236-19_15_01(000).csv,20190313_Calculations_Group_2_checked.xlsx"
20190328,MW1236-19,6,8,B01,EPAPLT0154B01,30,Baseline # of AE < 10; ,"mea,cytotox","TC_20190313_MW1236-19_15_00(000).csv;TC_20190313_MW1236-19_15_01(000).csv,20190313_Calculations_Group_2_checked.xlsx"
20190328,MW1236-20,1,4,A07,EPAPLT0154A07,0.3,Baseline MFR > 3.4036511 Hz; ,mea,TC_20190313_MW1236-20_15_00(000).csv;TC_20190313_MW1236-20_15_01(000).csv
20190328,MW1236-20,1,8,A07,EPAPLT0154A07,30,Baseline MFR > 3.4036511 Hz; ,mea,TC_20190313_MW1236-20_15_00(000).csv;TC_20190313_MW1236-20_15_01(000).csv
20190328,MW1236-20,2,4,A08,EPAPLT0154A08,0.3,Baseline MFR < 0.6377603 Hz; ,"mea,cytotox","TC_20190313_MW1236-20_15_00(000).csv;TC_20190313_MW1236-20_15_01(000).csv,20190313_Calculations_Group_2_checked.xlsx"
20190328,MW1236-20,3,4,A09,EPAPLT0154A09,0.3,Baseline # of AE < 10; Baseline MFR < 0.6377603 Hz; ,"mea,cytotox","TC_20190313_MW1236-20_15_00(000).csv;TC_20190313_MW1236-20_15_01(000).csv,20190313_Calculations_Group_2_checked.xlsx"
20190328,MW1236-20,3,5,A09,EPAPLT0154A09,1,Baseline MFR < 0.6377603 Hz; ,"mea,cytotox","TC_20190313_MW1236-20_15_00(000).csv;TC_20190313_MW1236-20_15_01(000).csv,20190313_Calculations_Group_2_checked.xlsx"
20190328,MW1236-20,3,6,A09,EPAPLT0154A09,3,Baseline MFR < 0.6377603 Hz; ,"mea,cytotox","TC_20190313_MW1236-20_15_00(000).csv;TC_20190313_MW1236-20_15_01(000).csv,20190313_Calculations_Group_2_checked.xlsx"
20190328,MW1236-20,3,7,A09,EPAPLT0154A09,10,Baseline # of AE < 10; Baseline MFR < 0.6377603 Hz; ,"mea,cytotox","TC_20190313_MW1236-20_15_00(000).csv;TC_20190313_MW1236-20_15_01(000).csv,20190313_Calculations_Group_2_checked.xlsx"
20190328,MW1236-20,4,1,"Media,TTX","Media,Tetrodotoxin","NA,1",Baseline # of AE < 10; ,"mea,cytotox","TC_20190313_MW1236-20_15_00(000).csv;TC_20190313_MW1236-20_15_01(000).csv,20190313_Calculations_Group_2_checked.xlsx"
20190328,MW1236-20,4,2,A10,EPAPLT0154A10,0.03,Baseline MFR < 0.6377603 Hz; ,"mea,cytotox","TC_20190313_MW1236-20_15_00(000).csv;TC_20190313_MW1236-20_15_01(000).csv,20190313_Calculations_Group_2_checked.xlsx"
20190328,MW1236-20,4,3,A10,EPAPLT0154A10,0.1,Baseline MFR < 0.6377603 Hz; ,"mea,cytotox","TC_20190313_MW1236-20_15_00(000).csv;TC_20190313_MW1236-20_15_01(000).csv,20190313_Calculations_Group_2_checked.xlsx"
20190328,MW1236-20,4,4,A10,EPAPLT0154A10,0.3,Baseline # of AE < 10; Baseline MFR < 0.6377603 Hz; ,"mea,cytotox","TC_20190313_MW1236-20_15_00(000).csv;TC_20190313_MW1236-20_15_01(000).csv,20190313_Calculations_Group_2_checked.xlsx"
20190328,MW1236-20,4,5,A10,EPAPLT0154A10,1,Baseline # of AE < 10; Baseline MFR < 0.6377603 Hz; ,"mea,cytotox","TC_20190313_MW1236-20_15_00(000).csv;TC_20190313_MW1236-20_15_01(000).csv,20190313_Calculations_Group_2_checked.xlsx"
20190328,MW1236-20,4,6,A10,EPAPLT0154A10,3,Baseline MFR < 0.6377603 Hz; ,"mea,cytotox","TC_20190313_MW1236-20_15_00(000).csv;TC_20190313_MW1236-20_15_01(000).csv,20190313_Calculations_Group_2_checked.xlsx"
20190328,MW1236-20,4,7,A10,EPAPLT0154A10,10,Baseline # of AE < 10; Baseline MFR < 0.6377603 Hz; ,"mea,cytotox","TC_20190313_MW1236-20_15_00(000).csv;TC_20190313_MW1236-20_15_01(000).csv,20190313_Calculations_Group_2_checked.xlsx"
20190328,MW1236-20,5,4,A11,EPAPLT0154A11,0.3,Baseline MFR < 0.6377603 Hz; ,"mea,cytotox","TC_20190313_MW1236-20_15_00(000).csv;TC_20190313_MW1236-20_15_01(000).csv,20190313_Calculations_Group_2_checked.xlsx"
20190328,MW1236-20,5,6,A11,EPAPLT0154A11,3,Baseline # of AE < 10; Baseline MFR < 0.6377603 Hz; ,"mea,cytotox","TC_20190313_MW1236-20_15_00(000).csv;TC_20190313_MW1236-20_15_01(000).csv,20190313_Calculations_Group_2_checked.xlsx"
20190328,MW1236-20,5,7,A11,EPAPLT0154A11,10,Baseline # of AE < 10; Baseline MFR < 0.6377603 Hz; ,"mea,cytotox","TC_20190313_MW1236-20_15_00(000).csv;TC_20190313_MW1236-20_15_01(000).csv,20190313_Calculations_Group_2_checked.xlsx"
20190328,MW1236-20,6,1,"Media,Lysis","Media,Tritonx100",NA,Baseline # of AE < 10; Baseline MFR < 0.6377603 Hz; ,"mea,cytotox","TC_20190313_MW1236-20_15_00(000).csv;TC_20190313_MW1236-20_15_01(000).csv,20190313_Calculations_Group_2_checked.xlsx"
20190328,MW1236-20,6,4,B01,EPAPLT0154B01,0.3,Baseline # of AE < 10; ,"mea,cytotox","TC_20190313_MW1236-20_15_00(000).csv;TC_20190313_MW1236-20_15_01(000).csv,20190313_Calculations_Group_2_checked.xlsx"
20190328,MW1236-20,6,5,B01,EPAPLT0154B01,1,Baseline # of AE < 10; ,"mea,cytotox","TC_20190313_MW1236-20_15_00(000).csv;TC_20190313_MW1236-20_15_01(000).csv,20190313_Calculations_Group_2_checked.xlsx"
20190328,MW1236-20,6,7,B01,EPAPLT0154B01,10,Baseline # of AE < 10; ,"mea,cytotox","TC_20190313_MW1236-20_15_00(000).csv;TC_20190313_MW1236-20_15_01(000).csv,20190313_Calculations_Group_2_checked.xlsx"
20190328,MW1236-20,6,8,B01,EPAPLT0154B01,30,Baseline # of AE < 10; Baseline MFR < 0.6377603 Hz; Baseline # of AE < 10; Baseline MFR < 0.6377603 Hz; rval is NA; ,"mea,cytotox","TC_20190313_MW1236-20_15_00(000).csv;TC_20190313_MW1236-20_15_01(000).csv,20190313_Calculations_Group_2_checked.xlsx"
20190328,MW1236-21,1,1,Media,Media,NA,Baseline MFR > 3.4036511 Hz; ,mea,TC_20190313_MW1236-21_15_00(000).csv;TC_20190313_MW1236-21_15_01(000).csv
20190328,MW1236-21,1,3,A07,EPAPLT0154A07,0.1,Baseline MFR > 3.4036511 Hz; ,mea,TC_20190313_MW1236-21_15_00(000).csv;TC_20190313_MW1236-21_15_01(000).csv
20190328,MW1236-21,2,3,A08,EPAPLT0154A08,0.1,Baseline MFR > 3.4036511 Hz; ,mea,TC_20190313_MW1236-21_15_00(000).csv;TC_20190313_MW1236-21_15_01(000).csv
20190328,MW1236-21,5,4,A11,EPAPLT0154A11,0.3,Baseline # of AE < 10; Baseline MFR < 0.6377603 Hz; ,"mea,cytotox","TC_20190313_MW1236-21_15_00(000).csv;TC_20190313_MW1236-21_15_01(000).csv,20190313_Calculations_Group_2_checked.xlsx"
20190328,MW1236-21,6,4,B01,EPAPLT0154B01,0.3,Baseline # of AE < 10; ,"mea,cytotox","TC_20190313_MW1236-21_15_00(000).csv;TC_20190313_MW1236-21_15_01(000).csv,20190313_Calculations_Group_2_checked.xlsx"
20190328,MW1236-21,6,8,B01,EPAPLT0154B01,30,Baseline # of AE < 10; ,"mea,cytotox","TC_20190313_MW1236-21_15_00(000).csv;TC_20190313_MW1236-21_15_01(000).csv,20190313_Calculations_Group_2_checked.xlsx"
20190402,MW1236-22,2,2,B03,EPAPLT0154B03,0.03,Baseline MFR > 3.4036511 Hz; ,mea,TC_20190320_MW1236-22_13_00(000).csv;TC_20190320_MW1236-22_13_01(000).csv
20190402,MW1236-22,2,4,B03,EPAPLT0154B03,0.3,Baseline # of AE < 10; ,"mea,cytotox","TC_20190320_MW1236-22_13_00(000).csv;TC_20190320_MW1236-22_13_01(000).csv,20190320_Calculations_Group_1_checked.xlsx"
20190402,MW1236-22,2,5,B03,EPAPLT0154B03,1,Baseline MFR > 3.4036511 Hz; ,mea,TC_20190320_MW1236-22_13_00(000).csv;TC_20190320_MW1236-22_13_01(000).csv
20190402,MW1236-22,3,3,B04,EPAPLT0154B04,0.1,Baseline MFR > 3.4036511 Hz; ,mea,TC_20190320_MW1236-22_13_00(000).csv;TC_20190320_MW1236-22_13_01(000).csv
20190402,MW1236-22,3,5,B04,EPAPLT0154B04,1,Baseline MFR < 0.6377603 Hz; Baseline MFR < 0.6377603 Hz; rval is NA; ,"mea,cytotox","TC_20190320_MW1236-22_13_00(000).csv;TC_20190320_MW1236-22_13_01(000).csv,20190320_Calculations_Group_1_checked.xlsx"
20190402,MW1236-22,4,1,TTX,Tetrodotoxin,1,Baseline # of AE < 10; Baseline # of AE < 10; rval is NA; ,"mea,cytotox","TC_20190320_MW1236-22_13_00(000).csv;TC_20190320_MW1236-22_13_01(000).csv,20190320_Calculations_Group_1_checked.xlsx"
20190402,MW1236-22,4,2,B05,EPAPLT0154B05,0.03,Baseline # of AE < 10; Baseline MFR < 0.6377603 Hz; Baseline # of AE < 10; Baseline MFR < 0.6377603 Hz; rval is NA; ,"mea,cytotox","TC_20190320_MW1236-22_13_00(000).csv;TC_20190320_MW1236-22_13_01(000).csv,20190320_Calculations_Group_1_checked.xlsx"
20190402,MW1236-22,4,3,B05,EPAPLT0154B05,0.1,Baseline # of AE < 10; Baseline MFR < 0.6377603 Hz; ,"mea,cytotox","TC_20190320_MW1236-22_13_00(000).csv;TC_20190320_MW1236-22_13_01(000).csv,20190320_Calculations_Group_1_checked.xlsx"
20190402,MW1236-22,4,4,B05,EPAPLT0154B05,0.3,Baseline MFR < 0.6377603 Hz; ,"mea,cytotox","TC_20190320_MW1236-22_13_00(000).csv;TC_20190320_MW1236-22_13_01(000).csv,20190320_Calculations_Group_1_checked.xlsx"
20190402,MW1236-22,4,5,B05,EPAPLT0154B05,1,Baseline # of AE < 10; ,"mea,cytotox","TC_20190320_MW1236-22_13_00(000).csv;TC_20190320_MW1236-22_13_01(000).csv,20190320_Calculations_Group_1_checked.xlsx"
20190402,MW1236-22,4,6,B05,EPAPLT0154B05,3,Baseline MFR < 0.6377603 Hz; ,"mea,cytotox","TC_20190320_MW1236-22_13_00(000).csv;TC_20190320_MW1236-22_13_01(000).csv,20190320_Calculations_Group_1_checked.xlsx"
20190402,MW1236-22,4,7,B05,EPAPLT0154B05,10,Baseline MFR < 0.6377603 Hz; Baseline MFR < 0.6377603 Hz; rval is NA; ,"mea,cytotox","TC_20190320_MW1236-22_13_00(000).csv;TC_20190320_MW1236-22_13_01(000).csv,20190320_Calculations_Group_1_checked.xlsx"
20190402,MW1236-22,5,3,B06,EPAPLT0154B06,0.1,Baseline # of AE < 10; Baseline # of AE < 10; rval is NA; ,"mea,cytotox","TC_20190320_MW1236-22_13_00(000).csv;TC_20190320_MW1236-22_13_01(000).csv,20190320_Calculations_Group_1_checked.xlsx"
20190402,MW1236-22,6,1,Lysis,Tritonx100,NA,Baseline # of AE < 10; ,"mea,cytotox","TC_20190320_MW1236-22_13_00(000).csv;TC_20190320_MW1236-22_13_01(000).csv,20190320_Calculations_Group_1_checked.xlsx"
20190402,MW1236-22,6,2,B07,EPAPLT0154B07,0.03,Baseline # of AE < 10; ,"mea,cytotox","TC_20190320_MW1236-22_13_00(000).csv;TC_20190320_MW1236-22_13_01(000).csv,20190320_Calculations_Group_1_checked.xlsx"
20190402,MW1236-22,6,3,B07,EPAPLT0154B07,0.1,Baseline # of AE < 10; ,"mea,cytotox","TC_20190320_MW1236-22_13_00(000).csv;TC_20190320_MW1236-22_13_01(000).csv,20190320_Calculations_Group_1_checked.xlsx"
20190402,MW1236-22,6,4,B07,EPAPLT0154B07,0.3,Baseline # of AE < 10; ,"mea,cytotox","TC_20190320_MW1236-22_13_00(000).csv;TC_20190320_MW1236-22_13_01(000).csv,20190320_Calculations_Group_1_checked.xlsx"
20190402,MW1236-22,6,8,B07,EPAPLT0154B07,30,Baseline # of AE < 10; Baseline MFR < 0.6377603 Hz; ,"mea,cytotox","TC_20190320_MW1236-22_13_00(000).csv;TC_20190320_MW1236-22_13_01(000).csv,20190320_Calculations_Group_1_checked.xlsx"
20190402,MW1236-23,1,1,DMSO,DMSO,0.0015,Baseline # of AE < 10; ,"mea,cytotox","TC_20190320_MW1236-23_13_00(000).csv;TC_20190320_MW1236-23_13_01(000).csv,20190320_Calculations_Group_1_checked.xlsx"
20190402,MW1236-23,1,3,B02,EPAPLT0154B02,0.1,Baseline MFR > 3.4036511 Hz; ,mea,TC_20190320_MW1236-23_13_00(000).csv;TC_20190320_MW1236-23_13_01(000).csv
20190402,MW1236-23,1,4,B02,EPAPLT0154B02,0.3,Baseline MFR > 3.4036511 Hz; ,mea,TC_20190320_MW1236-23_13_00(000).csv;TC_20190320_MW1236-23_13_01(000).csv
20190402,MW1236-23,2,3,B03,EPAPLT0154B03,0.1,Baseline MFR > 3.4036511 Hz; ,mea,TC_20190320_MW1236-23_13_00(000).csv;TC_20190320_MW1236-23_13_01(000).csv
20190402,MW1236-23,3,7,B04,EPAPLT0154B04,10,Baseline MFR < 0.6377603 Hz; ,"mea,cytotox","TC_20190320_MW1236-23_13_00(000).csv;TC_20190320_MW1236-23_13_01(000).csv,20190320_Calculations_Group_1_checked.xlsx"
20190402,MW1236-23,3,8,B04,EPAPLT0154B04,30,Baseline MFR < 0.6377603 Hz; Baseline MFR < 0.6377603 Hz; rval is NA; ,"mea,cytotox","TC_20190320_MW1236-23_13_00(000).csv;TC_20190320_MW1236-23_13_01(000).csv,20190320_Calculations_Group_1_checked.xlsx"
20190402,MW1236-23,4,2,B05,EPAPLT0154B05,0.03,Baseline MFR < 0.6377603 Hz; ,"mea,cytotox","TC_20190320_MW1236-23_13_00(000).csv;TC_20190320_MW1236-23_13_01(000).csv,20190320_Calculations_Group_1_checked.xlsx"
20190402,MW1236-23,4,5,B05,EPAPLT0154B05,1,Baseline MFR < 0.6377603 Hz; ,"mea,cytotox","TC_20190320_MW1236-23_13_00(000).csv;TC_20190320_MW1236-23_13_01(000).csv,20190320_Calculations_Group_1_checked.xlsx"
