experiment.date,plate.id,rowi,coli,treatment,spid,conc,wllq_notes,endpoints,srcf
20210916,MW502627A,5,6,Lindane,Lindane,3,LDH and CTB timepoint differs from other experiments,cytotox,IM_20210901_MW502627A_Calculations.xlsx
20210916,MW502627A,5,7,Lindane,Lindane,10,LDH and CTB timepoint differs from other experiments,cytotox,IM_20210901_MW502627A_Calculations.xlsx
20210916,MW502627A,5,8,Lindane,Lindane,30,LDH and CTB timepoint differs from other experiments,cytotox,IM_20210901_MW502627A_Calculations.xlsx
20210916,MW502627A,6,1,"Lysis,Media","Tritonx100,Media",NA,LDH and CTB timepoint differs from other experiments,cytotox,IM_20210901_MW502627A_Calculations.xlsx
20210916,MW502627A,6,2,Rotenone,Rotenone,0.03,LDH and CTB timepoint differs from other experiments,cytotox,IM_20210901_MW502627A_Calculations.xlsx
20210916,MW502627A,6,3,Rotenone,Rotenone,0.1,LDH and CTB timepoint differs from other experiments,cytotox,IM_20210901_MW502627A_Calculations.xlsx
20210916,MW502627A,6,4,Rotenone,Rotenone,0.3,LDH and CTB timepoint differs from other experiments,cytotox,IM_20210901_MW502627A_Calculations.xlsx
20210916,MW502627A,6,5,Rotenone,Rotenone,1,LDH and CTB timepoint differs from other experiments,cytotox,IM_20210901_MW502627A_Calculations.xlsx
20210916,MW502627A,6,6,Rotenone,Rotenone,3,LDH and CTB timepoint differs from other experiments,cytotox,IM_20210901_MW502627A_Calculations.xlsx
20210916,MW502627A,6,7,Rotenone,Rotenone,10,LDH and CTB timepoint differs from other experiments,cytotox,IM_20210901_MW502627A_Calculations.xlsx
20210916,MW502627A,6,8,Rotenone,Rotenone,30,LDH and CTB timepoint differs from other experiments,cytotox,IM_20210901_MW502627A_Calculations.xlsx
20211005,MW501729A,1,3,Tween 20,Tween 20,0.1,"Analysis duration is 1796.25s, which is shorter than baselinerval is NA; ",mea,IM_20210922_MW501729A_13_00_(Baseline)(000).csv;IM_20210922_MW501729A_13_01_(Treated)(000).csv
20211005,MW501729A,1,4,Tween 20,Tween 20,0.3,"Analysis duration is 1796.25s, which is shorter than baselinerval is NA; ",mea,IM_20210922_MW501729A_13_00_(Baseline)(000).csv;IM_20210922_MW501729A_13_01_(Treated)(000).csv
20211005,MW501729A,1,5,Tween 20,Tween 20,1,"Analysis duration is 1796.25s, which is shorter than baselinerval is NA; ",mea,IM_20210922_MW501729A_13_00_(Baseline)(000).csv;IM_20210922_MW501729A_13_01_(Treated)(000).csv
20211005,MW501729A,1,6,Tween 20,Tween 20,3,"Analysis duration is 1796.25s, which is shorter than baselinerval is NA; ",mea,IM_20210922_MW501729A_13_00_(Baseline)(000).csv;IM_20210922_MW501729A_13_01_(Treated)(000).csv
20211005,MW501729A,1,7,Tween 20,Tween 20,10,"Analysis duration is 1796.25s, which is shorter than baselinerval is NA; ",mea,IM_20210922_MW501729A_13_00_(Baseline)(000).csv;IM_20210922_MW501729A_13_01_(Treated)(000).csv
20211005,MW501729A,1,8,Tween 20,Tween 20,30,"Analysis duration is 1796.25s, which is shorter than baselinerval is NA; ",mea,IM_20210922_MW501729A_13_00_(Baseline)(000).csv;IM_20210922_MW501729A_13_01_(Treated)(000).csv
20211005,MW501729A,2,3,Tributyltin Chloride,Tributyltin Chloride,0.1,"Analysis duration is 1796.25s, which is shorter than baselinerval is NA; ",mea,IM_20210922_MW501729A_13_00_(Baseline)(000).csv;IM_20210922_MW501729A_13_01_(Treated)(000).csv
20211005,MW501729A,2,4,Tributyltin Chloride,Tributyltin Chloride,0.3,"Analysis duration is 1796.25s, which is shorter than baselinerval is NA; ",mea,IM_20210922_MW501729A_13_00_(Baseline)(000).csv;IM_20210922_MW501729A_13_01_(Treated)(000).csv
20211005,MW501729A,2,5,Tributyltin Chloride,Tributyltin Chloride,1,"Analysis duration is 1796.25s, which is shorter than baselinerval is NA; ",mea,IM_20210922_MW501729A_13_00_(Baseline)(000).csv;IM_20210922_MW501729A_13_01_(Treated)(000).csv
20211005,MW501729A,2,6,Tributyltin Chloride,Tributyltin Chloride,3,"Analysis duration is 1796.25s, which is shorter than baselinerval is NA; ",mea,IM_20210922_MW501729A_13_00_(Baseline)(000).csv;IM_20210922_MW501729A_13_01_(Treated)(000).csv
20211005,MW501729A,2,7,Tributyltin Chloride,Tributyltin Chloride,10,"Analysis duration is 1796.25s, which is shorter than baselinerval is NA; ",mea,IM_20210922_MW501729A_13_00_(Baseline)(000).csv;IM_20210922_MW501729A_13_01_(Treated)(000).csv
20211005,MW501729A,2,8,Tributyltin Chloride,Tributyltin Chloride,30,"Analysis duration is 1796.25s, which is shorter than baselinerval is NA; ",mea,IM_20210922_MW501729A_13_00_(Baseline)(000).csv;IM_20210922_MW501729A_13_01_(Treated)(000).csv
20211005,MW501729A,3,7,Deltamethrin,Deltamethrin,10,"Analysis duration is 1796.25s, which is shorter than baselinerval is NA; ",mea,IM_20210922_MW501729A_13_00_(Baseline)(000).csv;IM_20210922_MW501729A_13_01_(Treated)(000).csv
20211005,MW501729A,3,8,Deltamethrin,Deltamethrin,30,"Analysis duration is 1796.25s, which is shorter than baselinerval is NA; ",mea,IM_20210922_MW501729A_13_00_(Baseline)(000).csv;IM_20210922_MW501729A_13_01_(Treated)(000).csv
20211005,MW501729A,5,8,Lindane,Lindane,30,"Analysis duration is 1796.25s, which is shorter than baselinerval is NA; ",mea,IM_20210922_MW501729A_13_00_(Baseline)(000).csv;IM_20210922_MW501729A_13_01_(Treated)(000).csv
20211005,MW501729A,6,2,Rotenone,Rotenone,0.03,"Analysis duration is 1796.25s, which is shorter than baselinerval is NA; ",mea,IM_20210922_MW501729A_13_00_(Baseline)(000).csv;IM_20210922_MW501729A_13_01_(Treated)(000).csv
20211005,MW501729A,6,3,Rotenone,Rotenone,0.1,"Analysis duration is 1796.25s, which is shorter than baselinerval is NA; ",mea,IM_20210922_MW501729A_13_00_(Baseline)(000).csv;IM_20210922_MW501729A_13_01_(Treated)(000).csv
20211005,MW501729A,6,4,Rotenone,Rotenone,0.3,"Analysis duration is 1796.25s, which is shorter than baselinerval is NA; ",mea,IM_20210922_MW501729A_13_00_(Baseline)(000).csv;IM_20210922_MW501729A_13_01_(Treated)(000).csv
20211005,MW501729A,6,5,Rotenone,Rotenone,1,"Analysis duration is 1796.25s, which is shorter than baselinerval is NA; ",mea,IM_20210922_MW501729A_13_00_(Baseline)(000).csv;IM_20210922_MW501729A_13_01_(Treated)(000).csv
20211005,MW501729A,6,6,Rotenone,Rotenone,3,"Analysis duration is 1796.25s, which is shorter than baselinerval is NA; ",mea,IM_20210922_MW501729A_13_00_(Baseline)(000).csv;IM_20210922_MW501729A_13_01_(Treated)(000).csv
20211005,MW501729A,6,7,Rotenone,Rotenone,10,"Analysis duration is 1796.25s, which is shorter than baselinerval is NA; ",mea,IM_20210922_MW501729A_13_00_(Baseline)(000).csv;IM_20210922_MW501729A_13_01_(Treated)(000).csv
20211005,MW501729A,6,8,Rotenone,Rotenone,30,"Analysis duration is 1796.25s, which is shorter than baselinerval is NA; ",mea,IM_20210922_MW501729A_13_00_(Baseline)(000).csv;IM_20210922_MW501729A_13_01_(Treated)(000).csv
20211012,MW501730A,1,4,Tween 20,Tween 20,0.3,Baseline MFR < 0.5 Hz; Baseline MFR < 0.5 Hz; rval is NA; ,"cytotox,mea","IM_20210929_MW501730A_Calculations.xlsx,IM_20210929_MW501730A_17_01_72h_(000)(000).csv,IM_20210929_MW501730A_13_00_Baseline(000)(000).csv;IM_20210929_MW501730A_13_01_Treated_20min(000)(000).csv"
20211012,MW501730A,1,8,Tween 20,Tween 20,30,Baseline MFR < 0.5 Hz; Baseline MFR < 0.5 Hz; rval is NA; ,"cytotox,mea","IM_20210929_MW501730A_Calculations.xlsx,IM_20210929_MW501730A_17_01_72h_(000)(000).csv,IM_20210929_MW501730A_13_00_Baseline(000)(000).csv;IM_20210929_MW501730A_13_01_Treated_20min(000)(000).csv"
20211012,MW501730A,2,8,Tributyltin Chloride,Tributyltin Chloride,30,Baseline MFR < 0.5 Hz; Baseline MFR < 0.5 Hz; rval is NA; ,"cytotox,mea","IM_20210929_MW501730A_Calculations.xlsx,IM_20210929_MW501730A_17_01_72h_(000)(000).csv,IM_20210929_MW501730A_13_00_Baseline(000)(000).csv;IM_20210929_MW501730A_13_01_Treated_20min(000)(000).csv"
20211012,MW501730A,3,6,Deltamethrin,Deltamethrin,3,rval is Inf; ,mea,IM_20210929_MW501730A_13_00_Baseline(000)(000).csv;IM_20210929_MW501730A_13_01_Treated_20min(000)(000).csv
20211012,MW501730A,3,7,Deltamethrin,Deltamethrin,10,Baseline MFR < 0.5 Hz; Baseline MFR < 0.5 Hz; rval is NA; ,"cytotox,mea","IM_20210929_MW501730A_Calculations.xlsx,IM_20210929_MW501730A_17_01_72h_(000)(000).csv,IM_20210929_MW501730A_13_00_Baseline(000)(000).csv;IM_20210929_MW501730A_13_01_Treated_20min(000)(000).csv"
20211012,MW501730A,3,8,Deltamethrin,Deltamethrin,30,Baseline MFR < 0.5 Hz; Baseline MFR < 0.5 Hz; rval is NA; ,"cytotox,mea","IM_20210929_MW501730A_Calculations.xlsx,IM_20210929_MW501730A_17_01_72h_(000)(000).csv,IM_20210929_MW501730A_13_00_Baseline(000)(000).csv;IM_20210929_MW501730A_13_01_Treated_20min(000)(000).csv"
20211012,MW501730A,4,5,Glyphosate,Glyphosate,1,rval is Inf; ,mea,IM_20210929_MW501730A_13_00_Baseline(000)(000).csv;IM_20210929_MW501730A_13_01_Treated_20min(000)(000).csv
20211012,MW501730A,4,7,Glyphosate,Glyphosate,10,Baseline MFR < 0.5 Hz; Baseline MFR < 0.5 Hz; rval is NA; ,"cytotox,mea","IM_20210929_MW501730A_Calculations.xlsx,IM_20210929_MW501730A_17_01_72h_(000)(000).csv,IM_20210929_MW501730A_13_00_Baseline(000)(000).csv;IM_20210929_MW501730A_13_01_Treated_20min(000)(000).csv"
20211012,MW501730A,4,8,Glyphosate,Glyphosate,30,Baseline MFR < 0.5 Hz; Baseline MFR < 0.5 Hz; rval is NA; ,"cytotox,mea","IM_20210929_MW501730A_Calculations.xlsx,IM_20210929_MW501730A_17_01_72h_(000)(000).csv,IM_20210929_MW501730A_13_00_Baseline(000)(000).csv;IM_20210929_MW501730A_13_01_Treated_20min(000)(000).csv"
20211012,MW501730A,5,8,Lindane,Lindane,30,Baseline MFR < 0.5 Hz; Baseline MFR < 0.5 Hz; rval is Inf; ,"cytotox,mea","IM_20210929_MW501730A_Calculations.xlsx,IM_20210929_MW501730A_17_01_72h_(000)(000).csv,IM_20210929_MW501730A_13_00_Baseline(000)(000).csv;IM_20210929_MW501730A_13_01_Treated_20min(000)(000).csv"
20211012,MW501730A,6,7,Rotenone,Rotenone,10,Baseline MFR < 0.5 Hz; Baseline MFR < 0.5 Hz; rval is NA; ,"cytotox,mea","IM_20210929_MW501730A_Calculations.xlsx,IM_20210929_MW501730A_17_01_72h_(000)(000).csv,IM_20210929_MW501730A_13_00_Baseline(000)(000).csv;IM_20210929_MW501730A_13_01_Treated_20min(000)(000).csv"
20211012,MW501730A,6,8,Rotenone,Rotenone,30,Baseline MFR < 0.5 Hz; Baseline MFR < 0.5 Hz; rval is NA; ,"cytotox,mea","IM_20210929_MW501730A_Calculations.xlsx,IM_20210929_MW501730A_17_01_72h_(000)(000).csv,IM_20210929_MW501730A_13_00_Baseline(000)(000).csv;IM_20210929_MW501730A_13_01_Treated_20min(000)(000).csv"
20211018,MWB76,1,2,Tween 20,Tween 20,0.006,Dosed with wrong concentration,"cytotox,mea","IM_20211006_Impedance_Calculations.xlsx,IM_20211006_MWB76_12_00_Baseline(000)(000).csv;IM_20211006_MWB76_12_01_Treated_20min(000)(000).csv"
20211018,MWB76,1,3,Tween 20,Tween 20,0.02,Dosed with wrong concentration,"cytotox,mea","IM_20211006_Impedance_Calculations.xlsx,IM_20211006_MWB76_12_00_Baseline(000)(000).csv;IM_20211006_MWB76_12_01_Treated_20min(000)(000).csv"
20211018,MWB76,1,4,Tween 20,Tween 20,0.06,Dosed with wrong concentration,"cytotox,mea","IM_20211006_Impedance_Calculations.xlsx,IM_20211006_MWB76_12_00_Baseline(000)(000).csv;IM_20211006_MWB76_12_01_Treated_20min(000)(000).csv"
20211018,MWB76,1,5,Tween 20,Tween 20,0.2,Dosed with wrong concentration,"cytotox,mea","IM_20211006_Impedance_Calculations.xlsx,IM_20211006_MWB76_12_00_Baseline(000)(000).csv;IM_20211006_MWB76_12_01_Treated_20min(000)(000).csv"
20211018,MWB76,1,6,Tween 20,Tween 20,0.6,Dosed with wrong concentration,"cytotox,mea","IM_20211006_Impedance_Calculations.xlsx,IM_20211006_MWB76_12_00_Baseline(000)(000).csv;IM_20211006_MWB76_12_01_Treated_20min(000)(000).csv"
20211018,MWB76,1,7,Tween 20,Tween 20,2,Dosed with wrong concentrationrval is NA; Dosed with wrong concentration,"cytotox,mea","IM_20211006_Impedance_Calculations.xlsx,IM_20211006_MWB76_12_00_Baseline(000)(000).csv;IM_20211006_MWB76_12_01_Treated_20min(000)(000).csv"
20211018,MWB76,1,8,Tween 20,Tween 20,6,Dosed with wrong concentrationrval is NA; Dosed with wrong concentration,"cytotox,mea","IM_20211006_Impedance_Calculations.xlsx,IM_20211006_MWB76_12_00_Baseline(000)(000).csv;IM_20211006_MWB76_12_01_Treated_20min(000)(000).csv"
20211019,MW501824A,1,2,Tween 20,Tween 20,0.006,Dosed with wrong concentration,"cytotox,mea","IM_20211006_Impedance_Calculations.xlsx,IM_20211006_MW501824A_13_00_Baseline(000)(000).csv;IM_20211006_MW501824A_13_01_Treated_20min(000)(000).csv"
20211019,MW501824A,1,3,Tween 20,Tween 20,0.02,Dosed with wrong concentration,"cytotox,mea","IM_20211006_Impedance_Calculations.xlsx,IM_20211006_MW501824A_13_00_Baseline(000)(000).csv;IM_20211006_MW501824A_13_01_Treated_20min(000)(000).csv"
20211019,MW501824A,1,4,Tween 20,Tween 20,0.06,Dosed with wrong concentration,"cytotox,mea","IM_20211006_Impedance_Calculations.xlsx,IM_20211006_MW501824A_13_00_Baseline(000)(000).csv;IM_20211006_MW501824A_13_01_Treated_20min(000)(000).csv"
20211019,MW501824A,1,5,Tween 20,Tween 20,0.2,Dosed with wrong concentration,"cytotox,mea","IM_20211006_Impedance_Calculations.xlsx,IM_20211006_MW501824A_13_00_Baseline(000)(000).csv;IM_20211006_MW501824A_13_01_Treated_20min(000)(000).csv"
20211019,MW501824A,1,6,Tween 20,Tween 20,0.6,Dosed with wrong concentrationrval is NA; Dosed with wrong concentration,"cytotox,mea","IM_20211006_Impedance_Calculations.xlsx,IM_20211006_MW501824A_13_00_Baseline(000)(000).csv;IM_20211006_MW501824A_13_01_Treated_20min(000)(000).csv"
20211019,MW501824A,1,7,Tween 20,Tween 20,2,Dosed with wrong concentrationrval is NA; Dosed with wrong concentration,"cytotox,mea","IM_20211006_Impedance_Calculations.xlsx,IM_20211006_MW501824A_13_00_Baseline(000)(000).csv;IM_20211006_MW501824A_13_01_Treated_20min(000)(000).csv"
20211019,MW501824A,1,8,Tween 20,Tween 20,6,Dosed with wrong concentrationrval is NA; Dosed with wrong concentration,"cytotox,mea","IM_20211006_Impedance_Calculations.xlsx,IM_20211006_MW501824A_13_00_Baseline(000)(000).csv;IM_20211006_MW501824A_13_01_Treated_20min(000)(000).csv"
20211019,MW89-4608,1,1,H2O,H2O,0.001,Overall low activity across plate,cytotox,IM_20211006_Impedance_Calculations.xlsx
20211019,MW89-4608,1,2,Tween 20,Tween 20,0.006,Overall low activity across plate,cytotox,IM_20211006_Impedance_Calculations.xlsx
20211019,MW89-4608,1,3,Tween 20,Tween 20,0.02,Overall low activity across plate,cytotox,IM_20211006_Impedance_Calculations.xlsx
20211019,MW89-4608,1,4,Tween 20,Tween 20,0.06,Overall low activity across plate,cytotox,IM_20211006_Impedance_Calculations.xlsx
20211019,MW89-4608,1,5,Tween 20,Tween 20,0.2,Overall low activity across plate,cytotox,IM_20211006_Impedance_Calculations.xlsx
20211019,MW89-4608,1,6,Tween 20,Tween 20,0.6,Overall low activity across plate,cytotox,IM_20211006_Impedance_Calculations.xlsx
20211019,MW89-4608,1,7,Tween 20,Tween 20,2,Overall low activity across plate,cytotox,IM_20211006_Impedance_Calculations.xlsx
20211019,MW89-4608,1,8,Tween 20,Tween 20,6,Overall low activity across plate,cytotox,IM_20211006_Impedance_Calculations.xlsx
20211019,MW89-4608,2,1,DMSO,DMSO,0.001,Overall low activity across plate,cytotox,IM_20211006_Impedance_Calculations.xlsx
20211019,MW89-4608,2,2,Tributyltin Chloride,Tributyltin Chloride,0.03,Overall low activity across plate,cytotox,IM_20211006_Impedance_Calculations.xlsx
20211019,MW89-4608,2,3,Tributyltin Chloride,Tributyltin Chloride,0.1,Overall low activity across plate,cytotox,IM_20211006_Impedance_Calculations.xlsx
20211019,MW89-4608,2,4,Tributyltin Chloride,Tributyltin Chloride,0.3,Overall low activity across plate,cytotox,IM_20211006_Impedance_Calculations.xlsx
20211019,MW89-4608,2,5,Tributyltin Chloride,Tributyltin Chloride,1,Overall low activity across plate,cytotox,IM_20211006_Impedance_Calculations.xlsx
20211019,MW89-4608,2,6,Tributyltin Chloride,Tributyltin Chloride,3,Overall low activity across plate,cytotox,IM_20211006_Impedance_Calculations.xlsx
20211019,MW89-4608,2,7,Tributyltin Chloride,Tributyltin Chloride,10,Overall low activity across plate,cytotox,IM_20211006_Impedance_Calculations.xlsx
20211019,MW89-4608,2,8,Tributyltin Chloride,Tributyltin Chloride,30,Overall low activity across plate,cytotox,IM_20211006_Impedance_Calculations.xlsx
20211019,MW89-4608,3,1,EtOH:DMSO,EtOH:DMSO,0.001,Overall low activity across plate,cytotox,IM_20211006_Impedance_Calculations.xlsx
20211019,MW89-4608,3,2,Deltamethrin,Deltamethrin,0.03,Overall low activity across plate,cytotox,IM_20211006_Impedance_Calculations.xlsx
20211019,MW89-4608,3,3,Deltamethrin,Deltamethrin,0.1,Overall low activity across plate,cytotox,IM_20211006_Impedance_Calculations.xlsx
20211019,MW89-4608,3,4,Deltamethrin,Deltamethrin,0.3,Overall low activity across plate,cytotox,IM_20211006_Impedance_Calculations.xlsx
20211019,MW89-4608,3,5,Deltamethrin,Deltamethrin,1,Overall low activity across plate,cytotox,IM_20211006_Impedance_Calculations.xlsx
20211019,MW89-4608,3,6,Deltamethrin,Deltamethrin,3,Overall low activity across plate,cytotox,IM_20211006_Impedance_Calculations.xlsx
20211019,MW89-4608,3,7,Deltamethrin,Deltamethrin,10,Overall low activity across plate,cytotox,IM_20211006_Impedance_Calculations.xlsx
20211019,MW89-4608,3,8,Deltamethrin,Deltamethrin,30,Overall low activity across plate,cytotox,IM_20211006_Impedance_Calculations.xlsx
20211019,MW89-4608,4,1,H2O,H2O,0.001,Overall low activity across plate,cytotox,IM_20211006_Impedance_Calculations.xlsx
20211019,MW89-4608,4,2,Glyphosate,Glyphosate,0.03,Overall low activity across plate,cytotox,IM_20211006_Impedance_Calculations.xlsx
20211019,MW89-4608,4,3,Glyphosate,Glyphosate,0.1,Overall low activity across plate,cytotox,IM_20211006_Impedance_Calculations.xlsx
20211019,MW89-4608,4,4,Glyphosate,Glyphosate,0.3,Overall low activity across plate,cytotox,IM_20211006_Impedance_Calculations.xlsx
20211019,MW89-4608,4,5,Glyphosate,Glyphosate,1,Overall low activity across plate,cytotox,IM_20211006_Impedance_Calculations.xlsx
20211019,MW89-4608,4,6,Glyphosate,Glyphosate,3,Overall low activity across plate,cytotox,IM_20211006_Impedance_Calculations.xlsx
20211019,MW89-4608,4,7,Glyphosate,Glyphosate,10,Overall low activity across plate,cytotox,IM_20211006_Impedance_Calculations.xlsx
20211019,MW89-4608,4,8,Glyphosate,Glyphosate,30,Overall low activity across plate,cytotox,IM_20211006_Impedance_Calculations.xlsx
20211019,MW89-4608,5,1,EtOH,EtOH,0.001,Overall low activity across plate,cytotox,IM_20211006_Impedance_Calculations.xlsx
20211019,MW89-4608,5,2,Lindane,Lindane,0.03,Overall low activity across plate,cytotox,IM_20211006_Impedance_Calculations.xlsx
20211019,MW89-4608,5,3,Lindane,Lindane,0.1,Overall low activity across plate,cytotox,IM_20211006_Impedance_Calculations.xlsx
20211019,MW89-4608,5,4,Lindane,Lindane,0.3,Overall low activity across plate,cytotox,IM_20211006_Impedance_Calculations.xlsx
20211019,MW89-4608,5,5,Lindane,Lindane,1,Overall low activity across plate,cytotox,IM_20211006_Impedance_Calculations.xlsx
20211019,MW89-4608,5,6,Lindane,Lindane,3,Overall low activity across plate,cytotox,IM_20211006_Impedance_Calculations.xlsx
20211019,MW89-4608,5,7,Lindane,Lindane,10,Overall low activity across plate,cytotox,IM_20211006_Impedance_Calculations.xlsx
20211019,MW89-4608,5,8,Lindane,Lindane,30,Overall low activity across plate,cytotox,IM_20211006_Impedance_Calculations.xlsx
